"","BusStopCode","RoadName","Description","Latitude","Longitude"
"1099","22481","Jurong West Ctrl 1","Blk 691A CP",1.3424622384747,103.70554089547
"1100","22489","Jurong West Ctrl 1","Blk 683A",1.34258460261,103.705368337922
"1101","22491","Jurong West St 64","Blk 662D",1.33721274298352,103.704782016701
"1102","22499","Jurong West St 64","Opp Blk 662C",1.33752755300605,103.704881575615
"1103","22501","Jurong West St 63","Blk 662A",1.33767771437494,103.702978470773
"1104","22509","Jurong West St 63","Blk 664C",1.33798691238898,103.70325870607
"1105","22511","Jurong West St 63","Blk 658C",1.33746895557548,103.700301409938
"1106","22519","Jurong West St 63","Blk 608",1.33775025227906,103.699952221076
"1107","22521","Jurong West St 63","Blk 651A",1.33742599682738,103.697736968885
"1108","22529","Jurong West St 63","Blk 649A",1.33774883304557,103.6971124704
"1109","22531","Jurong West St 61","Opp Jurong West Pr Sch",1.33922673310366,103.698143753769
"1110","22539","Jurong West St 61","Jurong West Pr Sch",1.33919523713654,103.698386782796
"1111","22541","Boon Lay Way","Blk 655",1.33496804809618,103.697610165757
"1112","22549","Boon Lay Way","Opp Blk 655 CP",1.33463563122766,103.697953613801
"1113","22551","Boon Lay Way","Blk 657",1.33498204269222,103.700656161506
"1114","22559","Boon Lay Way","Opp Blk 657 CP",1.33465462202129,103.70101403397
"1115","22561","Boon Lay Way","Blk 660",1.33497038465954,103.704144267721
"1116","22569","Boon Lay Way","Opp Blk 660 CP",1.33464939590143,103.70458203447
"1117","22571","Boon Lay Way","Opp Boon Lay Stn",1.33780381373794,103.706890979766
"1118","22579","Boon Lay Way","Boon Lay Stn",1.33744,103.70635
"1119","22591","Jurong West St 64","Blk 670A",1.34425833334291,103.703295833358
"1120","22599","Jurong West St 64","Blk 678D",1.34484038298879,103.703081000012
"1121","22609","Soon Lee Rd","Soon Lee Bus Pk",1.33048210252836,103.698301440196
"1122","22999","Jurong West St 64","Boon Lay Temp Int",1.337968086,103.7056375
"1123","23011","Jln Ahmad Ibrahim","Carrier Transicold Pte Ltd",1.32240518497889,103.692508290719
"1124","23019","Jln Ahmad Ibrahim","Nippon Paint",1.32302099996901,103.692567000022
"1125","23021","Jln Ahmad Ibrahim","Aft Benoi Sector",1.32243595181684,103.685186061222
"1126","23029","Jln Ahmad Ibrahim","Stamford Tyre",1.32302194442237,103.686228888921
"1127","23031","Jln Ahmad Ibrahim","Bef Benoi Flyover",1.32239543114794,103.680991083995
"1128","23039","Jln Ahmad Ibrahim","Aft Benoi Flyover",1.32303111111252,103.681513888876
"1129","23041","Upp Jurong Rd","Opp Jurong Camp",1.33334088691759,103.690559672033
"1130","23049","Upp Jurong Rd","Jurong Camp",1.33410764081742,103.690611405704
"1131","23051","Upp Jurong Rd","Bef Kian Teck Rd",1.33168972198862,103.689281388987
"1132","23059","Upp Jurong Rd","Aft Kian Teck Rd",1.33071284667323,103.688137598469
"1133","23061","Upp Jurong Rd","Aft Kian Teck Rd",1.329527778021,103.686522222029
"1134","23069","Upp Jurong Rd","Bef Kian Teck Rd",1.32989950511553,103.68582019131
"1135","23071","Upp Jurong Rd","Opp SAFTI Military Inst",1.32977056006705,103.682577960138
"1136","23079","Upp Jurong Rd","SAFTI Military Inst",1.33017908917854,103.681815442257
"1137","23081","Upp Jurong Rd","Opp S'pore Discovery Ctr",1.33011660553179,103.678267989781
"1138","23089","Upp Jurong Rd","S'pore Discovery Ctr",1.330433728881,103.678434663172
"1139","23091","Lok Yang Way","Nippon",1.32451861639004,103.692762278939
"1140","23099","Lok Yang Way","Bef First Lok Yang Rd",1.32467117178875,103.692861427592
"1141","23101","Lok Yang Way","Auto World Care",1.32453472201272,103.690913332999
"1142","23109","Lok Yang Way","Aft Third Lok Yang Rd",1.32468138902865,103.690683888988
"1143","23111","Lok Yang Way","Bef Fourth Lok Yang Rd",1.32454666699618,103.688364721991
"1144","23119","Lok Yang Way","Aft Fourth Lok Yang Rd",1.32467561470377,103.688477439522
"1145","23121","Lok Yang Way","Opp Leroy-Somer",1.32454951872062,103.68564634652
"1146","23129","Lok Yang Way","Leroy-Somer",1.32468096678984,103.685587621964
"1147","23131","Sixth Lok Yang Rd","MES Logistic Hub",1.32537111100949,103.684046944028
"1148","23139","Sixth Lok Yang Rd","Bef Lok Yang Way",1.32517166702255,103.684147778017
"1149","23141","Sixth Lok Yang Rd","Opp Varco",1.32666880692569,103.684015061442
"1150","23149","Sixth Lok Yang Rd","Varco",1.32683034567488,103.684164748517
"1151","23151","Intl Rd","Containers Printers",1.32788229015066,103.684834595436
"1152","23159","Intl Rd","Aft Fifth Lok Yang Rd",1.32766374044406,103.685633505718
"1153","23161","Intl Rd","Aft Kian Teck Rd",1.3278839556405,103.688694720491
"1154","23169","Intl Rd","Bef Kian Teck Rd",1.32768833297607,103.68867638901
"1155","23171","Intl Rd","SKK (S) Pte Ltd",1.32789603640425,103.69118969249
"1156","23179","Intl Rd","Aft Second Lok Yang Rd",1.32767284372911,103.691020293354
"1157","23181","Intl Rd","Aft Kian Teck Rd",1.32790305599387,103.694488611005
"1158","23189","Intl Rd","Bef First Lok Yang Rd",1.32764459746447,103.693975322975
"1159","23191","Benoi Sector","Opp S'pore Tpt Pte Ltd",1.31966145615591,103.683627651444
"1160","23199","Benoi Sector","S'pore Tpt Pte Ltd",1.31951264524841,103.683123516992
"1161","23201","Benoi Sector","Opp Shimano Pte Ltd",1.31964589958011,103.686285526536
"1162","23209","Benoi Sector","Aft Shimano Pte Ltd",1.31950327084795,103.6857761425
"1163","23211","Benoi Sector","Mapletree Logistics Hub",1.31792061914698,103.689204718556
"1164","23219","Benoi Sector","Tru-Marine",1.31832727349422,103.688525286293
"1165","23221","Pioneer Rd","Aft Gul Way",1.30896659624814,103.671780950525
"1166","23229","Pioneer Rd","Opp Gul Way",1.30868757581216,103.671806446515
"1167","23231","Pioneer Rd","Keppel Logistics",1.30926499998419,103.674918332968
"1168","23239","Pioneer Rd","Opp Keppel Logistics",1.30916000001419,103.675130000007
"1169","23241","Pioneer Rd","Aft Benoi Rd",1.3102543597714,103.679811620712
"1170","23249","Pioneer Rd","Bef Benoi Rd",1.30990348653039,103.679488466449
"1171","23251","Pioneer Rd","Aft Shipyard Rd",1.3117223561773,103.683781430282
"1172","23259","Pioneer Rd","Bef Shipyard Rd",1.31139556205987,103.683664959692
"1173","23261","Pioneer Rd","Opp Exxon Mobil",1.31264863196713,103.685773388094
"1174","23269","Pioneer Rd","Exxon Mobil",1.312406285462,103.685779904739
"1175","23271","Pioneer Rd","Aft Benoi Sector",1.31532451572747,103.691667832904
"1176","23279","Pioneer Rd","Bef Benoi Sector",1.3149287594586,103.691628536601
"1177","23281","Benoi Rd","Aft Pioneer Rd",1.30650617564734,103.678967371278
"1178","23291","Benoi Rd","ST Marine",1.30382409549165,103.679304774144
"1179","23301","Benoi Rd","Bef Benoi Basin",1.30212057066579,103.679539032415
"1180","23311","Benoi Rd","Keppel Shipyard",1.30178638897679,103.677455556017
"1181","23321","Benoi Rd","Bef Benoi Lane",1.30404333032775,103.67618479237
"1182","23331","Benoi Rd","Opp JP Nelson",1.30689333299079,103.675842222016
"1183","23341","Benoi Rd","Aft Pioneer Rd",1.31118496429579,103.67850804809
"1184","23349","Benoi Rd","Bef Pioneer Rd",1.31076855055702,103.678715794304
"1185","23351","Benoi Rd","Aft Gul Ave",1.31615485867639,103.678749415998
"1186","23359","Benoi Rd","Opp Gul Ave",1.31500500807478,103.678882837057
"1187","23361","Benoi Rd","Opp Keppel Logistics",1.31910770453777,103.678838322795
"1188","23369","Benoi Rd","Keppel Logistics",1.31907826658404,103.679110234307
"1189","23371","Benoi Rd","Bef Joo Koon Int",1.32595445317751,103.679081467329
"1190","23379","Benoi Rd","Opp Joo Koon Int",1.3265431228454,103.679394398355
"1191","23381","Shipyard Rd","Plant Engrg",1.30778472203046,103.694497500028
"1192","23389","Shipyard Rd","PEC Ltd",1.30755644701044,103.693773012348
"1193","23391","Shipyard Rd","Far East Levingston",1.30479125697796,103.692197665184
"1194","23399","Shipyard Rd","Keppel Offshore & Marine",1.30533638898993,103.692370832993
"1195","23401","Shipyard Rd","Opp Mobil Marine Ter",1.30335618903275,103.689490865218
"1196","23409","Shipyard Rd","Mobil Marine Ter",1.30352138897737,103.689336388979
"1197","23411","Shipyard Rd","Aft Jurong Marine Base",1.30366374723108,103.686348824943
"1198","23419","Shipyard Rd","Bef Shipyard Cres",1.30380777799126,103.686146110987
"1199","23421","Shipyard Rd","Comfort Holdings",1.30551804654485,103.684585059222
"1200","23429","Shipyard Rd","Opp EMAS Marine Base",1.30456833652112,103.684720512528
"1201","23431","Shipyard Rd","SEMCO",1.30817500001146,103.684578610994
"1202","23439","Shipyard Rd","Opp SML Shipyard Ltd",1.30774277950908,103.684686568825
"1203","23441","Benoi Rd","Opp Benoi Pl",1.31304186906391,103.678626958811
"1204","23449","Benoi Rd","Benoi Pl",1.31284166701008,103.678775833002
"1205","23451","Jln Samulun","Jurong Shipyard",1.30402666700212,103.697284443993
"1206","23461","Jln Samulun","Selco Pte Ltd",1.30546916761511,103.696434669036
"1207","23469","Jln Samulun","Opp Selco Pte Ltd",1.3050852014562,103.696834592754
"1208","23471","Benoi Sector","Aft Benoi Rd",1.31966340928848,103.680971947744
"1209","23479","Benoi Sector","Bef Benoi Rd",1.31950924526288,103.680659853343
"1210","23481","Intl Rd","Molex",1.32791691676156,103.681746694395
"1211","23489","Intl Rd","Opp Molex",1.32759688194654,103.680488642706
"1212","23491","Joo Koon Circle","Joo Koon Stn",1.32792408366339,103.677808646991
"1213","23499","Joo Koon Circle","Joo Koon Stn",1.32755092355685,103.678051035151
"1214","23501","Lok Yang Way","Aft Pioneer Rd Nth",1.32453160328451,103.695835433266
"1215","23509","Lok Yang Way","Hoe Keng Motor",1.32468013030892,103.695616787279
"1216","23519","Benoi Rd","Opp FairPrice Hub",1.32479352408668,103.679366000019
"1217","24009","Joo Koon Circle","Joo Koon Int",1.32697254709069,103.678397912408
"1218","24011","Jln Ahmad Ibrahim","M.C. Packaging Pte Ltd",1.32230923979842,103.677626319476
"1219","24019","Jln Ahmad Ibrahim","Liang Huat Ind Cplx",1.32288721900936,103.677282067935
"1220","24021","Jln Ahmad Ibrahim","Meritor Heavy Veh Systems",1.32185257239826,103.67087977752
"1221","24029","Jln Ahmad Ibrahim","Mazak S'pore",1.3224709639188,103.671326580725
"1222","24041","Upp Jurong Rd","Opp Pasir Laba Camp",1.33035313055333,103.674993166705
"1223","24049","Upp Jurong Rd","Pasir Laba Camp",1.33094144977498,103.673790747018
"1224","24089","Gul Way","Aft Gul Ave",1.31445576142607,103.670690017009
"1225","24129","Joo Koon Way","Opp Yeow San Pte Ltd",1.32614180600676,103.66987144293
"1226","24139","Joo Koon Circle","Opp Toyo Ink",1.32733592150747,103.671930126738
"1227","24149","Joo Koon Circle","Ind Svcs Pte Ltd",1.32754011144327,103.674663217812
"1228","24159","Joo Koon Circle","Aft Joo Koon Rd",1.3268422233348,103.676642447119
"1229","24169","Gul Cres","Bef Gul Circle",1.31038624703757,103.666715930028
"1230","24179","Gul Cres","Opp Hong Hock Hardware",1.30940312319597,103.664771262225
"1231","24189","Gul Cres","Tai Sin Electric Cables",1.31116229073472,103.661938081168
"1232","24199","Gul Cres","JB Ind Pte Ltd",1.31308152323838,103.659936663442
"1233","24209","Gul Cres","Aft Gul Lane",1.31523764085318,103.659869320097
"1234","24219","Gul Circle","Precision Products",1.31822701576325,103.662671542503
"1235","24229","Gul Circle","Aft Gul St 3",1.31953778109044,103.666153488212
"1236","24239","Gul Circle","Bef Gul St 1",1.31979166699662,103.669003888969
"1237","24249","Gul Circle","Asiatic Agricultural Ind",1.3200141711372,103.672310738117
"1238","24259","Gul Circle","DNV GL Laboratory",1.32022430366593,103.675628574416
"1239","24269","Gul Circle","Sing Huat Hardware",1.31796007151086,103.676608280777
"1240","24279","Gul Circle","Cameron Iron Works",1.31480277476233,103.676746306192
"1241","24289","Gul Circle","Opp Keppel T&T",1.31240457504935,103.674858525035
"1242","24299","Gul Circle","Aft Gul Way",1.31215859373419,103.67165007095
"1243","24301","Gul Circle","SNL Logistics Pte Ltd",1.31260985884793,103.665849085409
"1244","24331","Pioneer Rd","Opp Hong Hang Bldg",1.30854833300657,103.668683332996
"1245","24339","Pioneer Rd","Hong Hang Bldg",1.30840666698801,103.668993333005
"1246","24341","Gul Rd","Opp Keppel Shipyard",1.29559624794118,103.670695752661
"1247","24349","Gul Rd","Keppel Shipyard",1.29557792043984,103.670916444678
"1248","24351","Gul Rd","Opp S'pore Takada Ind",1.29811763317717,103.668390524849
"1249","24359","Gul Rd","S'pore Takada Ind",1.29822556407932,103.668533493372
"1250","24369","Gul Rd","Dyna-Mac Engrg Svcs",1.30077687663858,103.666983261964
"1251","24379","Gul Rd","Opp Asia Ind Gases",1.30366277967429,103.665884346742
"1252","24381","Gul Rd","GE Keppel Energy Svcs",1.3068880559927,103.665327222008
"1253","24389","Gul Rd","Opp GE Keppel Energy Svcs",1.30668431065764,103.665515638764
"1254","24391","Pioneer Sector 2","Chem-Solv Technologies",1.29859319877639,103.664471016986
"1255","24401","Pioneer Sector 2","Opp Hoe Huat Engrg",1.30031638897466,103.663557777987
"1256","24411","Pioneer Sector 2","Gul Camp",1.30243777798816,103.661733611007
"1257","24421","Pioneer Sector 2","Bef Pioneer Sector 1",1.30463277796645,103.659506111014
"1258","24431","Pioneer Sector 1","Aft Pioneer Sector 2",1.30726611103183,103.657699999984
"1259","24441","Pioneer Sector 3","GSK",1.30713498253909,103.660968300947
"1260","24451","Pioneer Sector 3","Opp Cambridge Ind Trust",1.30599340060276,103.663787220294
"1261","24461","Pioneer Sector Lane","Bef Nam Leong Co Pte Ltd",1.29723931495896,103.666260185268
"1262","24489","Joo Koon Rd","Steel Storage Asia",1.32574395668742,103.671110581351
"1263","24499","Joo Koon Rd","Chuan Kiat Metal & Ind",1.32598700998791,103.674395651395
"1264","24501","PIE","Bef Tuas Flyover",1.32424896848956,103.664797918754
"1265","24509","PIE","Aft Tuas Flyover",1.32431478516881,103.664116224714
"1266","24511","Tuas Rd","Tuas Fire Stn",1.31922823563021,103.66055805567
"1267","24519","Tuas Rd","Opp Tuas Fire Stn",1.32003033688222,103.660807458556
"1268","24521","Tuas Rd","Bef Tuas Ave 5",1.317440843177,103.658878362765
"1269","24529","Tuas Rd","Aft Tuas Ave 5",1.31721248927948,103.658166499042
"1270","24531","Pioneer Sector 1","Utracon Corp",1.30622638897168,103.656884166969
"1271","24539","Pioneer Sector 1","Dundee Marine",1.30492020241064,103.655480293104
"1272","24541","Pioneer Sector 1","Opp Keppel Shipyard",1.30275657598845,103.655655505922
"1273","24549","Pioneer Sector 1","Keppel Shipyard",1.30273638896787,103.655435833008
"1274","24559","Pioneer Sector 1","HQ 6 Div",1.30079305601761,103.657480000026
"1275","24571","Joo Koon Circle","Nypro (S)",1.32367555849755,103.669067502223
"1276","24581","Joo Koon Circle","Opp ESAB",1.3249613889807,103.666995833031
"1277","24599","Joo Koon Rd","Bef Joo Koon Way",1.32562284433654,103.669266440081
"1278","24601","Tuas Rd","Progress Galvanizing",1.31333999996651,103.65486500001
"1279","24609","Tuas Rd","Opp Progress Galvanizing",1.3134310373537,103.654751663949
"1280","24611","Tuas Rd","Bef Marinteknik",1.31085562935941,103.652540565531
"1281","24619","Tuas Rd","Opp Marinteknik",1.31113971951498,103.652604719568
"1282","24621","Tuas Rd","Aft Ocean Tanker",1.30797138899535,103.649779444025
"1283","24629","Tuas Rd","Opp Ocean Tanker",1.3085113890287,103.65015527798
"1284","24631","Gul Circle","Bef Benoi Rd",1.32056657586424,103.678244445224
"1285","24639","Gul Circle","Aft Benoi Rd",1.32041012800861,103.677915693014
"1286","24641","Gul Ave","Opp Tuboscope Vetco",1.31424000000651,103.665513888906
"1287","24651","Gul Ave","Metall-Treat Ind",1.31490027800406,103.668826110979
"1288","24661","Pioneer Rd","Opp LP 179",0,0
"1289","24669","Pioneer Rd","LP 161",0,0
"1290","24671","Pioneer Rd","Hiap Teck Metal Co",1.30957805602715,103.661230000031
"1291","24679","Pioneer Rd","Bet LP 166/167",1.30929393064989,103.661254965221
"1292","24681","Pioneer Rd","Opp Jurong Insp",1.31200874931979,103.658633484708
"1293","24689","Pioneer Rd","LP 173",1.31152436181276,103.658895888934
"1294","24691","Pioneer Rd","Aft Tuas Rd",1.31344500002083,103.657128056028
"1295","24699","Pioneer Rd","Bet LP 179/180",1.31345305601187,103.656902500024
"1296","25009","Tuas West Dr","Tuas Ter",1.34499542766088,103.63920357508
"1297","25061","Tuas Ave 9","Toshiba Chemical S'pore",1.32758500003063,103.645287500017
"1298","25069","Tuas Ave 9","Opp Kyocera Chemical",1.32751179627799,103.645518021535
"1299","25071","Tuas Ave 9","Opp Nissin Tpt",1.32958277801799,103.643206389023
"1300","25079","Tuas Ave 9","Nissin Tpt",1.32944568983893,103.643471538034
"1301","25091","Tuas Ave 12","Aft Tuas Ave 7",1.33443305603142,103.645204999989
"1302","25099","Tuas Ave 12","Opto-Pharm",1.33392910725335,103.644949334142
"1303","25101","Tuas Ave 1","Opp SMC Mfg",1.33428472907824,103.647837513241
"1304","25109","Tuas Ave 1","SMC Mfg",1.33462333299665,103.647322500024
"1305","25111","Tuas Ave 1","Aft Tuas Ave 10",1.33239888543698,103.649816108445
"1306","25119","Tuas Ave 1","Bef Tuas Ave 10",1.33212638903277,103.64991694403
"1307","25121","Tuas Ave 1","Aft Tuas Ave 8",1.33060763294167,103.651696635235
"1308","25129","Tuas Ave 1","Aft Tuas Ave 6",1.32994444402601,103.652263889004
"1309","25151","Tuas Ave 1","DaimlerChrysler Logistics",1.32913728132074,103.653255243198
"1310","25161","Tuas Ave 1","Toyochem Ink",1.32735422944929,103.655106231749
"1311","25169","Tuas Ave 1","Opp Galmon S'pore",1.32774944401039,103.654500556002
"1312","25171","Tuas Ave 1","Becton Dickinson Med",1.32546645428693,103.657111967736
"1313","25179","Tuas Ave 1","Sew-Eurodrive",1.32529138897633,103.657113332971
"1314","25181","Tuas Ave 1","MAN Diesel",1.32385296919519,103.658813240896
"1315","25189","Tuas Ave 1","Soon Heng Glass",1.32383972198116,103.658616666981
"1316","25191","Tuas Ave 1","Asiatic Engrg",1.32129979633271,103.65968440245
"1317","25199","Tuas Ave 1","Bestofire and Thermal",1.32109472197296,103.659331667029
"1318","25201","Tuas Ave 3","Aft Tuas Rd",1.31926000001423,103.658708333031
"1319","25209","Tuas Ave 3","Bef Tuas Rd",1.31930805600666,103.658809167004
"1320","25219","Jln Ahmad Ibrahim","Aft Tuas Ave 2",1.32877104016653,103.656922266795
"1321","25221","Jln Ahmad Ibrahim","Raffles Country Club",1.33470589408796,103.651531142792
"1322","25229","Jln Ahmad Ibrahim","Crown Beverage Cans S'pore",1.33371272924751,103.651762497064
"1323","25231","Jln Ahmad Ibrahim","Opp Asia-Pacific Brewery",1.3386589540233,103.647402728136
"1324","25239","Jln Ahmad Ibrahim","Asia-Pacific Brewery",1.33740500002037,103.647954999967
"1325","25249","Jln Ahmad Ibrahim","Aft Tuas West Rd",1.33985499996776,103.645351666986
"1326","25259","Jln Ahmad Ibrahim","Bef Tuas West Dr",1.34418817757747,103.640707070233
"1327","25269","Jln Ahmad Ibrahim","Tuas Checkpt",1.34777150726774,103.637469240272
"1328","25321","Tuas Ave 5","YCH Distripark",1.31765021571604,103.656445785094
"1329","25329","Tuas Ave 5","Mapletree Logistics",1.31779138900842,103.656462499991
"1330","25331","Tuas Ave 5","Chugoku Marine Paints",1.32019777799085,103.653813056016
"1331","25339","Tuas Ave 5","Asia Steel Welded Mesh",1.32018179763398,103.653968882872
"1332","25341","Tuas Ave 5","ROCKWOOL",1.32194305599571,103.651988888978
"1333","25349","Tuas Ave 5","Times Printers",1.32159222133434,103.652481844452
"1334","25351","Tuas Ave 2","Hart Engrg Pte Ltd",1.32396971577017,103.653031529165
"1335","25359","Tuas Ave 2","Opp Hart Engrg Pte Ltd",1.32365000001897,103.652923889027
"1336","25361","Tuas Ave 4","Yan San Metals Pte Ltd",1.32495846442648,103.651124582869
"1337","25369","Tuas Ave 4","Jas Metal Coatings",1.32513576890329,103.651472556859
"1338","25371","Tuas Ave 9","Opp Protex",1.32387805603322,103.649174444026
"1339","25379","Tuas Ave 9","Aft Tuas Ave 6",1.3242164088822,103.649000978897
"1340","25381","Tuas Ave 9","WYN2000 Logistics Ctr",1.32556305598951,103.647395833019
"1341","25389","Tuas Ave 9","Aft Tuas Ave 8",1.32595623010711,103.647205361042
"1342","25391","Tuas West Rd","Bef Pioneer Rd",1.32896999391116,103.637043327573
"1343","25399","Tuas West Rd","Aft Pioneer Rd",1.32923865523658,103.637944540789
"1344","25411","Tuas West Dr","Aft Tuas Ter",1.34387062081224,103.6383055926
"1345","25419","Tuas West Dr","Opp Tuas Ter",1.3443890810874,103.638376116393
"1346","25421","Tuas West Dr","Opp Raffles Marina",1.34164201171485,103.637581270502
"1347","25429","Tuas West Dr","Raffles Marina",1.34213000781741,103.637441965496
"1348","25431","Tuas West Dr","Super Continental",1.33897644927954,103.636587399731
"1349","25439","Tuas West Dr","Opp Super Continental",1.33912525432561,103.636426474734
"1350","25441","Tuas West Dr","Bef Pioneer Rd",1.33483211759061,103.635123536985
"1351","25449","Tuas West Dr","Aft Pioneer Rd",1.33559254994067,103.634885644344
"1352","25451","Tuas West Dr","Aft Tuas West St",1.3322832999168,103.634103052646
"1353","25459","Tuas West Dr","Opp Tuas West St",1.33279999997118,103.634121667008
"1354","25461","Tuas West Dr","Aft Tuas West Ave",1.32944826490136,103.632918790276
"1355","25469","Tuas West Dr","Bef Tuas West Ave",1.32929472200012,103.63264583299
"1356","25471","Tuas Link 4","Opp S'pore Epson Ind",1.33552353410516,103.641841230078
"1357","25479","Tuas Link 4","S'pore Epson Ind",1.33552805597987,103.641629721973
"1358","25491","Tuas Link 4","Opp Super Continental",1.33901033639652,103.638166478492
"1359","25499","Tuas Link 4","Super Continental",1.33874972198024,103.638237778
"1360","25501","Tuas Ave 7","Kee Wee Hup Kee",1.33379055380717,103.643635858424
"1361","25509","Tuas Ave 7","Opp Kee Wee Hup Kee",1.33355930464673,103.643649390226
"1362","25511","Tuas Ave 12","Opp Michelman",1.32981500001918,103.640804721987
"1363","25519","Tuas Ave 12","Michelman",1.32981451584967,103.640996542642
"1364","26011","Tuas Cres","Bef Tuas Ave 11",1.31922965607898,103.648767098837
"1365","26021","Tuas Cres","Bef Tuas Ave 13",1.3172613938167,103.646930863492
"1366","26031","Tuas Cres","Hiap Seng Engrg Ltd",1.31548257210498,103.645246847498
"1367","26049","Tuas Cres","Damen Shipyard",1.31486576449382,103.642751488137
"1368","26059","Tuas Cres","Pan Ocean Shipyard",1.31672777803073,103.640838889004
"1369","26069","Tuas Cres","Aft Tuas Ave 16",1.31850277800807,103.638975555994
"1370","26079","Tuas Cres","Bef Tuas Loop",1.32060611102859,103.636755277985
"1371","26089","Tuas Cres","Bef Tuas Ave 20",1.32215171578031,103.635100211748
"1372","26099","Tuas Ave 20","Bef Tuas Ave 13",1.32464249366642,103.63599686579
"1373","26109","Tuas Ave 20","Bef Tuas Ave 11",1.32727742846476,103.63849052735
"1374","26111","Tuas Basin Link","Tru-Marine",1.31464305600075,103.654258332989
"1375","26119","Tuas Basin Link","Opp Trussco Pte Ltd",1.3149397220326,103.653823055981
"1376","26121","Tuas Basin Link","Opp Chuan Hua",1.31736840181558,103.651364192093
"1377","26129","Tuas Basin Link","Bef Penguin Int'l Ltd",1.31764277796853,103.650958056015
"1378","26131","Tuas Basin Link","Aft Tuas Cres",1.31902277799591,103.649699999994
"1379","26141","Tuas Ave 11","Smarty",1.32668624650782,103.640255857038
"1380","26151","Tuas Ave 11","Opp Hempel",1.32452998769194,103.642522715213
"1381","26161","Tuas Ave 11","3NC S'pore",1.32238325656852,103.644800540149
"1382","26171","Tuas Ave 11","Richee Engrg",1.32013250000852,103.647121389034
"1383","26201","Tuas West Dr","Opp MSD",1.32695291537121,103.631929502158
"1384","26209","Tuas West Dr","MSD",1.32692000001177,103.631753333022
"1385","26211","Tuas Sth Ave 9","Framo S'pore Pte Ltd",1.2909661076742,103.636838681671
"1386","26221","Tuas Sth Ave 9","Opp YLS Steel",1.29324977797865,103.637002310559
"1387","26231","Tuas Sth Ave 3","LP 4/6",0,0
"1388","26239","Tuas Sth Ave 3","Opp LP 4/6",0,0
"1389","26241","Tuas Sth Ave 3","Aft Tuas Sth Ave 2",1.32051139798651,103.630849949111
"1390","26249","Tuas Sth Ave 3","Bef Tuas Sth Ave 2",1.32047370757812,103.631218303642
"1391","26251","Tuas Sth Ave 3","Bef Tuas Sth Ave 2",1.31744784261205,103.629726835011
"1392","26259","Tuas Sth Ave 3","Aft Tuas Sth Ave 2",1.31751639387096,103.630110790686
"1393","26261","Tuas Sth Ave 3","Aft Tuas Sth Ave 4",1.31470906872568,103.628712190608
"1394","26269","Tuas Sth Ave 3","Bef Tuas Sth Ave 4",1.3143583329901,103.628955000017
"1395","26279","Tuas Sth Ave 3","Aft Tuas Sth Ave 4",1.31133425245546,103.627841896008
"1396","26289","Tuas Sth Ave 3","Opp Caterpillar",1.30854575415228,103.626820656163
"1397","26299","Tuas Sth Ave 3","Bef Tuas Sth Ave 6",1.30510954355111,103.625563466118
"1398","26311","Tuas Sth Ave 5","Aft Tuas Sth Ave 6",1.30228826515768,103.629781159475
"1399","26321","Tuas Sth Ave 5","Bet Jacuzzi/Winmac",1.30603953289231,103.631168935829
"1400","26331","Tuas Sth Ave 5","RS Components",1.30869957612651,103.632134260173
"1401","26349","Tuas Sth Ave 4","Tuas Technology Pk",1.3119396916744,103.629938518933
"1402","26359","Tuas Sth Ave 3","Aft Tuas Sth Ave 6",0,0
"1403","26369","Tuas Sth Ave 3","See Hup Seng",1.2984699944142,103.623085833458
"1404","26379","Tuas Sth Ave 3","Yong Nam",1.29387380677403,103.621921472296
"1405","26389","Tuas Sth Ave 3","Bef Tuas Sth Ave 5",1.29055080908937,103.624533772332
"1406","26399","Tuas Sth Ave 3","Aft Tuas View Cres",1.28949499042217,103.627460343254
"1407","26409","Tuas Sth Ave 3","Multico",1.28912909258559,103.630198732809
"1408","26419","Tuas Sth Ave 3","Aft Tuas View Circuit",1.28891937327423,103.633019621232
"1409","26429","Tuas Sth Ave 3","Bef Tuas Sth Ave 9",1.28869749978137,103.635869093635
"1410","26431","Tuas Sth Ave 8","Aft Blue Circle",1.29448159014169,103.636191214893
"1411","26441","Tuas Sth Ave 8","Bef Tuas Sth Ave 7",1.29568927488087,103.632965713625
"1412","26451","Tuas Sth Ave 8","Bef Tuas Sth Ave 5",1.29689770170555,103.629777877352
"1413","26461","Tuas Sth Ave 5","Heng Huat Ship Bldg & Construction",1.29946472196917,103.628767777981
"1414","27011","Nanyang Cres","Blk 55",1.35586334559449,103.686109388702
"1415","27021","Nanyang Cres","Hall 15",1.35324138896679,103.681929166994
"1416","27031","Nanyang Cres","Hall 12",1.35186815681876,103.680517498399
"1417","27041","Nanyang Cres","CP 7",1.35071936245692,103.678642471392
"1418","27051","Nanyang Cres","NIE Lib",1.34845333297072,103.676658056004
"1419","27061","Nanyang Dr","Opp Blk 41",1.34984722128218,103.683870820881
"1420","27069","Nanyang Dr","Blk 41",1.35008972199881,103.684184444028
"1421","27091","Jln Bahar","Opp Blk 271 CP",1.34910999998031,103.703885000005
"1422","27099","Jln Bahar","Blk 271 CP",1.35023689448473,103.703609998214
"1423","27101","Jln Bahar","Westville",1.35259472200365,103.70111638903
"1424","27109","Jln Bahar","Opp Westville",1.35309472199852,103.700823056019
"1425","27121","Jln Bahar","Bef Nanyang Ave",1.35682305601032,103.695212777987
